bodypart,equipment,gifurl,id,name,target,secondarymuscles,instructions,movement_pattern,joints_used,intensity_level,exercise_type,movement_quality,risk_assessment,is_compound,text_combined,tfidf_apart,tfidf_arm,tfidf_arms,tfidf_ball,tfidf_band,tfidf_bar,tfidf_barbell,tfidf_bench,tfidf_bend,tfidf_bent,tfidf_biceps,tfidf_body,tfidf_cable,tfidf_chest,tfidf_close,tfidf_continue,tfidf_core,tfidf_curl,tfidf_desired,tfidf_desired number,tfidf_dumbbell,tfidf_dumbbell hand,tfidf_dumbbells,tfidf_elbows,tfidf_engage,tfidf_engage core,tfidf_extend,tfidf_extended,tfidf_extending,tfidf_facing,tfidf_feet,tfidf_feet flat,tfidf_feet shoulder,tfidf_flat,tfidf_flat ground,tfidf_foot,tfidf_forward,tfidf_fully,tfidf_fully extended,tfidf_grasp,tfidf_grip,tfidf_ground,tfidf_hand,tfidf_handles,tfidf_hands,tfidf_head,tfidf_height,tfidf_hips,tfidf_hold,tfidf_keeping,tfidf_keeping straight,tfidf_knees,tfidf_left,tfidf_leg,tfidf_legs,tfidf_lie,tfidf_lift,tfidf_lower,tfidf_machine,tfidf_moment,tfidf_moment slowly,tfidf_movement,tfidf_number,tfidf_number repetitions,tfidf_overhand,tfidf_overhand grip,tfidf_palms,tfidf_palms facing,tfidf_pause,tfidf_pause moment,tfidf_place,tfidf_position,tfidf_position repeat,tfidf_press,tfidf_pull,tfidf_push,tfidf_raise,tfidf_repeat,tfidf_repeat desired,tfidf_repetitions,tfidf_return,tfidf_return starting,tfidf_right,tfidf_shoulder,tfidf_shoulder width,tfidf_sides,tfidf_sit,tfidf_slightly,tfidf_slowly,tfidf_slowly lower,tfidf_stand,tfidf_stand feet,tfidf_starting,tfidf_starting position,tfidf_straight,tfidf_stretch,tfidf_switch,tfidf_upper,tfidf_width,tfidf_width apart
upper legs,band,https://v2.exercisedb.io/image/ycwbrhq94hm7gc,1023,band straight back stiff leg deadlift,glutes,"['hamstrings', 'lower back']","['stand with your feet shoulder-width apart and place the band around your upper legs.', 'hold the band with both hands in front of your thighs, palms facing your body.', 'keeping your back straight and your knees slightly bent, hinge at the hips and lower the band towards the ground.', 'feel the stretch in your hamstrings as you lower the band.', 'engage your glutes and hamstrings to lift your body back up to the starting position.', 'repeat for the desired number of repetitions.']",hinge,"['shoulder', 'hip', 'knee', 'spine']",medium,unknown,3,medium,True,"band straight back stiff leg deadlift ['stand with your feet shoulder-width apart and place the band around your upper legs.', 'hold the band with both hands in front of your thighs, palms facing your body.', 'keeping your back straight and your knees slightly bent, hinge at the hips and lower the band towards the ground.', 'feel the stretch in your hamstrings as you lower the band.', 'engage your glutes and hamstrings to lift your body back up to the starting position.', 'repeat for the desired number of repetitions.']",0.06709008743091596,0.0,0.0,0.0,0.8289305154441463,0.0,0.0,0.0,0.0,0.10596561001237313,0.0,0.15210178534688487,0.0,0.0,0.0,0.0,0.0,0.0,0.04323687032800307,0.043995294186361514,0.0,0.0,0.0,0.0,0.1007552424210288,0.0,0.0,0.0,0.0,0.07790580950974198,0.054951070677812026,0.0,0.08298868294519458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297655284127395,0.0,0.0,0.08564920604973855,0.0,0.0,0.1068763871140782,0.07730308685420349,0.06416269054868964,0.11750027102795553,0.08849377814501871,0.0,0.12608741810397572,0.10957213549657925,0.0,0.10860039538043094,0.10525764563948976,0.0,0.0,0.0,0.0,0.04376298570516858,0.04379609241545052,0.0,0.0,0.09197494109923304,0.09462261632981803,0.0,0.0,0.1055176736227114,0.0461122553103538,0.0546481281227617,0.0,0.0,0.0,0.0,0.0423320558525699,0.04860386445844068,0.04356490304966739,0.0,0.0,0.0,0.05988305228310678,0.06936929023741095,0.0,0.0,0.08908708292994379,0.0,0.0,0.07836371871291457,0.09907073584811822,0.048159556787244893,0.04819639967847172,0.13063989888964037,0.14784146647442223,0.0,0.09496588746211503,0.06714847649012327,0.06750056210870015
cardio,body weight,https://v2.exercisedb.io/image/0scltlftx6xap6,1160,burpee,cardiovascular system,"['quadriceps', 'hamstrings', 'calves', 'shoulders', 'chest']","['start in a standing position with your feet shoulder-width apart.', 'lower your body into a squat position by bending your knees and placing your hands on the floor in front of you.', 'kick your feet back into a push-up position.', 'perform a push-up, keeping your body in a straight line.', 'jump your feet back into the squat position.', 'jump up explosively, reaching your arms overhead.', 'land softly and immediately lower back into a squat position to begin the next repetition.']",squat,"['shoulder', 'knee', 'spine']",medium,unknown,3,medium,True,"burpee ['start in a standing position with your feet shoulder-width apart.', 'lower your body into a squat position by bending your knees and placing your hands on the floor in front of you.', 'kick your feet back into a push-up position.', 'perform a push-up, keeping your body in a straight line.', 'jump your feet back into the squat position.', 'jump up explosively, reaching your arms overhead.', 'land softly and immediately lower back into a squat position to begin the next repetition.']",0.14489663022757002,0.0,0.1464218311763919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32849914185988877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35603881021071226,0.0,0.17923334081454384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849793585535723,0.0,0.0,0.0,0.0,0.13857423656531603,0.0,0.1911228728464981,0.0,0.0,0.0,0.0,0.0,0.22732833929534677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979506408859375,0.0,0.0,0.0,0.4470191364069653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293313634819495,0.14981909819433795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1410736060067832,0.0,0.0,0.0,0.14502273496591914,0.14578314565603656
chest,body weight,https://v2.exercisedb.io/image/8pzok49pt4npjh,1167,dynamic chest stretch (male),pectorals,"['shoulders', 'triceps']","['stand tall with your feet shoulder-width apart.', 'extend your arms straight out to the sides, parallel to the ground.', 'slowly bring your arms forward, crossing them in front of your body.', 'feel the stretch in your chest muscles.', 'hold the stretch for 10-30 seconds.', 'return to the starting position and repeat for the desired number of repetitions.']",rotation,['shoulder'],medium,unknown,3,medium,False,"dynamic chest stretch (male) ['stand tall with your feet shoulder-width apart.', 'extend your arms straight out to the sides, parallel to the ground.', 'slowly bring your arms forward, crossing them in front of your body.', 'feel the stretch in your chest muscles.', 'hold the stretch for 10-30 seconds.', 'return to the starting position and repeat for the desired number of repetitions.']",0.10866257476072026,0.0,0.21961274257127458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12317595828529727,0.0,0.2705051560763735,0.0,0.0,0.0,0.0,0.07002867091616276,0.0712570534144573,0.0,0.0,0.0,0.0,0.0,0.0,0.1673883504573709,0.0,0.0,0.0,0.08900159553164932,0.0,0.1344127621552393,0.0,0.0,0.0,0.14625454748659883,0.0,0.0,0.0,0.0,0.1181965985222494,0.0,0.0,0.0,0.0,0.0,0.0,0.12520407673009729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07088079458589087,0.07093441592577655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07468579311670052,0.08851093410465004,0.0,0.0,0.0,0.0,0.06856318660474969,0.07872133213142123,0.0705599696743961,0.171142837310429,0.1790806584757453,0.0,0.09698968796714791,0.11235408948129103,0.16046008662279573,0.0,0.0,0.09389031466391665,0.0,0.12692193093261972,0.0,0.07800170845247183,0.0780613811042098,0.10579556774647263,0.7183550514844855,0.0,0.0,0.10875714470024904,0.10932740077407188
cardio,dumbbell,https://v2.exercisedb.io/image/h-b6e-pr1k8pcg,1201,dumbbell burpee,cardiovascular system,"['quadriceps', 'hamstrings', 'calves', 'shoulders', 'triceps', 'core']","['start in a standing position with your feet shoulder-width apart and a dumbbell in each hand.', 'lower your body into a squat position, placing the dumbbells on the ground in front of you.', 'kick your feet back into a push-up position, keeping your body in a straight line.', 'perform a push-up, bending your elbows and lowering your chest towards the ground.', 'jump your feet back towards your hands, landing in a squat position.', 'stand up explosively, lifting the dumbbells off the ground and bringing them to your shoulders.', 'press the dumbbells overhead, fully extending your arms.', 'lower the dumbbells back to your shoulders and repeat the entire sequence for the desired number of repetitions.']",squat,"['shoulder', 'elbow', 'spine']",medium,unknown,3,medium,True,"dumbbell burpee ['start in a standing position with your feet shoulder-width apart and a dumbbell in each hand.', 'lower your body into a squat position, placing the dumbbells on the ground in front of you.', 'kick your feet back into a push-up position, keeping your body in a straight line.', 'perform a push-up, bending your elbows and lowering your chest towards the ground.', 'jump your feet back towards your hands, landing in a squat position.', 'stand up explosively, lifting the dumbbells off the ground and bringing them to your shoulders.', 'press the dumbbells overhead, fully extending your arms.', 'lower the dumbbells back to your shoulders and repeat the entire sequence for the desired number of repetitions.']",0.08339402908771952,0.0,0.08427184558414809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18906490060209794,0.0,0.10380075616598462,0.0,0.0,0.0,0.0,0.05374410676552337,0.05468683949589717,0.2521381487355583,0.13134504482568146,0.658442395178965,0.10939260187954246,0.0,0.0,0.0,0.0,0.1499009670631698,0.0,0.20491512361907005,0.0,0.10315623223191561,0.0,0.0,0.0,0.0,0.11663541309411003,0.0,0.0,0.0,0.2721329932667049,0.11314476556848954,0.0,0.10646330410594403,0.0,0.0,0.0,0.0,0.07975522892966243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13083690151996336,0.0,0.0,0.0,0.0,0.05439807641658421,0.05443922857580734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22927302127079624,0.0,0.15291764397315555,0.0,0.25727808028206695,0.0,0.052619408206127954,0.0,0.054151856574470435,0.0,0.0,0.0,0.07443557156042084,0.08622711386104577,0.0,0.0,0.0,0.0,0.0,0.09740732927939556,0.0,0.0,0.0,0.0811937198564377,0.0,0.0,0.0,0.08346660760249568,0.08390425553889468
lower legs,leverage machine,https://v2.exercisedb.io/image/yf81ea3vcktxht,1253,lever donkey calf raise,calves,"['hamstrings', 'glutes']","['adjust the leverage machine to the appropriate height for your body.', 'position yourself facing the machine, with your toes on the foot platform and your heels hanging off the edge.', 'place your hands on the handles or the support bars for stability.', 'engage your calves and lift your heels as high as possible, using the balls of your feet.', 'pause for a moment at the top, then slowly lower your heels back down to the starting position.', 'repeat for the desired number of repetitions.']",pull,['spine'],medium,unknown,3,medium,False,"lever donkey calf raise ['adjust the leverage machine to the appropriate height for your body.', 'position yourself facing the machine, with your toes on the foot platform and your heels hanging off the edge.', 'place your hands on the handles or the support bars for stability.', 'engage your calves and lift your heels as high as possible, using the balls of your feet.', 'pause for a moment at the top, then slowly lower your heels back down to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16064569653696298,0.0,0.0,0.0,0.0,0.0,0.0,0.091331171873883,0.09293322445621632,0.0,0.0,0.0,0.0,0.21282979764587265,0.0,0.0,0.0,0.0,0.1645639201989127,0.11607560035349435,0.0,0.0,0.0,0.0,0.292727497143666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28033998181640385,0.18092064248054415,0.0,0.24736556788396732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22940146455600052,0.11117021250627264,0.450872292744006,0.12732514906670203,0.1911791781207791,0.0,0.09244250887799255,0.09251244166045346,0.0,0.0,0.0,0.0,0.12176300475713729,0.12997610139092156,0.22288969373267867,0.19480995193653777,0.11543568126699898,0.0,0.0,0.0,0.23180098722138376,0.089419891854241,0.10266811323098324,0.09202409003968227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12245145243623315,0.16095273387946787,0.0,0.0,0.10172958229719857,0.10180740718150313,0.0,0.0,0.0,0.0,0.0,0.0
chest,band,https://v2.exercisedb.io/image/l7piqodhrxh38c,1254,band bench press,pectorals,"['triceps', 'shoulders']","['lie flat on a bench with your feet flat on the ground and your back pressed against the bench.', 'grasp the band handles with an overhand grip, slightly wider than shoulder-width apart.', 'extend your arms fully, pushing the bands away from your chest.', 'slowly lower the bands back down to your chest, keeping your elbows at a 90-degree angle.', 'repeat for the desired number of repetitions.']",push,"['shoulder', 'elbow', 'ankle', 'spine']",medium,unknown,3,medium,True,"band bench press ['lie flat on a bench with your feet flat on the ground and your back pressed against the bench.', 'grasp the band handles with an overhand grip, slightly wider than shoulder-width apart.', 'extend your arms fully, pushing the bands away from your chest.', 'slowly lower the bands back down to your chest, keeping your elbows at a 90-degree angle.', 'repeat for the desired number of repetitions.']",0.0977065181120633,0.0,0.09873498974661099,0.0,0.4828845364334007,0.0,0.0,0.42954669374646665,0.0,0.0,0.0,0.0,0.0,0.2432310939602063,0.0,0.0,0.0,0.0,0.06296793185971092,0.06407246096812243,0.0,0.0,0.0,0.12816709246205732,0.0,0.0,0.15051118503059388,0.0,0.0,0.0,0.08002788471527274,0.14929269553981905,0.0,0.2688323246084909,0.15957516604070712,0.0,0.0,0.13665295017705062,0.0,0.16403311472696033,0.12788517664139018,0.10627926054328186,0.0,0.19327934275215175,0.0,0.0,0.0,0.0,0.0,0.09344320936635671,0.0,0.0,0.0,0.0,0.0,0.16666103611048186,0.0,0.07664588357183139,0.0,0.0,0.0,0.0,0.06373413896416565,0.06378235385717983,0.15957516604070712,0.15957516604070712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17916211405016963,0.0,0.0,0.0,0.06165020706134928,0.07078414330455236,0.06344566167476962,0.0,0.0,0.0,0.08721056651669837,0.10102583067851627,0.0,0.0,0.12974179964824945,0.08442369187789053,0.1109682551051847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09779155290467494,0.09830431210928772
chest,barbell,https://v2.exercisedb.io/image/-rfhlz1dzjbm-a,1255,barbell decline pullover,pectorals,"['triceps', 'shoulders']","['lie down on a decline bench with your head lower than your hips and your feet secured.', 'hold the barbell with a pronated grip (palms facing away from you) and your hands slightly wider than shoulder-width apart.', 'extend your arms above your chest, keeping a slight bend in your elbows.', 'lower the barbell in an arc motion behind your head, feeling a stretch in your chest and shoulders.', 'pause for a moment, then return the barbell to the starting position by reversing the motion.', 'repeat for the desired number of repetitions.']",push,"['shoulder', 'elbow', 'hip']",medium,unknown,3,medium,True,"barbell decline pullover ['lie down on a decline bench with your head lower than your hips and your feet secured.', 'hold the barbell with a pronated grip (palms facing away from you) and your hands slightly wider than shoulder-width apart.', 'extend your arms above your chest, keeping a slight bend in your elbows.', 'lower the barbell in an arc motion behind your head, feeling a stretch in your chest and shoulders.', 'pause for a moment, then return the barbell to the starting position by reversing the motion.', 'repeat for the desired number of repetitions.']",0.0920923642533325,0.0,0.09306174056745267,0.0,0.0,0.0,0.6462488356468329,0.13495507208278484,0.13977489747048497,0.0,0.0,0.0,0.0,0.22925519131721359,0.0,0.0,0.0,0.0,0.05934983488463462,0.060390898458956004,0.0,0.0,0.0,0.12080269353953213,0.0,0.0,0.14186290888127395,0.0,0.0,0.10693875148410939,0.07542953379189826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120536976421091,0.0,0.0,0.0,0.11756785813795988,0.32702854473693,0.0,0.1467057139003565,0.10611141384805783,0.08807402249353588,0.0,0.0,0.0,0.0,0.0,0.15708479987712648,0.0,0.14448372052967742,0.0,0.08273984028372214,0.0,0.0,0.060072016220336366,0.06011746071652447,0.0,0.0,0.12625098732523338,0.12988536434122158,0.07912538598948599,0.08446251151963625,0.0,0.06329678161407325,0.0,0.0,0.0,0.0,0.0,0.05810782570795733,0.0667169318334157,0.05980011465095076,0.14504486524129537,0.0,0.0,0.08219950330420865,0.09522095124882703,0.0,0.0,0.12228691906087166,0.0,0.0,0.0,0.0,0.0661070452545907,0.06615761828391489,0.0,0.20293713577775635,0.0,0.0,0.09217251300130463,0.09265580939092001
chest,barbell,https://v2.exercisedb.io/image/uzjtmx1kitvx16,1256,barbell reverse grip decline bench press,pectorals,"['triceps', 'shoulders']","['lie on a decline bench with your feet secured and your head lower than your hips.', 'grasp the barbell with a reverse grip, slightly wider than shoulder-width apart.', 'unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in.', 'pause for a moment at the bottom, then push the barbell back up to the starting position.', 'repeat for the desired number of repetitions.']",push,"['shoulder', 'elbow', 'hip', 'spine']",medium,unknown,3,medium,True,"barbell reverse grip decline bench press ['lie on a decline bench with your feet secured and your head lower than your hips.', 'grasp the barbell with a reverse grip, slightly wider than shoulder-width apart.', 'unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in.', 'pause for a moment at the bottom, then push the barbell back up to the starting position.', 'repeat for the desired number of repetitions.']",0.09798810302723887,0.0,0.0,0.0,0.0,0.0,0.6876215851555089,0.28718974943284376,0.0,0.0,0.0,0.0,0.0,0.12196603642688855,0.0,0.0,0.0,0.0,0.0631494020430119,0.06425711434473858,0.0,0.0,0.0,0.12853646310954916,0.0,0.0,0.0,0.0,0.0,0.0,0.08025852076253609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16450584931610412,0.2565074696453853,0.0,0.0,0.0,0.0,0.17398243054320706,0.0,0.15609779078760666,0.0,0.09371250765567843,0.0,0.0,0.0,0.0,0.0,0.16714134422731006,0.0,0.1537335457484305,0.0,0.08803683193403596,0.0,0.0,0.06391781731501456,0.06396617116074982,0.0,0.0,0.0,0.0,0.08419098084049058,0.08986978831337775,0.0,0.06734903168552335,0.07981605947753367,0.1796784495993459,0.0,0.15115105549590135,0.0,0.06182787963285588,0.07098813938765225,0.06362850864963017,0.0,0.0,0.0,0.08746190266549914,0.1013169816734737,0.0,0.0,0.1301157085169165,0.08466699640429869,0.0,0.0,0.0,0.07033920796532021,0.07039301867208182,0.0,0.0,0.0,0.0,0.09807338288553627,0.09858761983451993
chest,barbell,https://v2.exercisedb.io/image/do5-wt4amrim54,1257,barbell reverse grip incline bench press,pectorals,"['triceps', 'shoulders']","['set up an incline bench at a 45-degree angle.', 'lie down on the bench with your feet flat on the ground.', 'grasp the barbell with a reverse grip, hands slightly wider than shoulder-width apart.', 'unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in.', 'pause for a moment when the barbell touches your chest.', 'push the barbell back up to the starting position, fully extending your arms.', 'repeat for the desired number of repetitions.']",push,"['shoulder', 'elbow', 'spine']",medium,unknown,3,medium,True,"barbell reverse grip incline bench press ['set up an incline bench at a 45-degree angle.', 'lie down on the bench with your feet flat on the ground.', 'grasp the barbell with a reverse grip, hands slightly wider than shoulder-width apart.', 'unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in.', 'pause for a moment when the barbell touches your chest.', 'push the barbell back up to the starting position, fully extending your arms.', 'repeat for the desired number of repetitions.']",0.08033500275104004,0.0,0.0811806195347227,0.0,0.0,0.0,0.7046784281529896,0.35317638465270496,0.0,0.0,0.0,0.0,0.0,0.19998635689811933,0.0,0.0,0.0,0.0,0.05177268699080403,0.05268083877716768,0.0,0.0,0.0,0.10537990632030257,0.0,0.0,0.0,0.0,0.14440235989481215,0.0,0.06579950307294383,0.12274952929082818,0.0,0.1105179365424812,0.13120385057806216,0.0,0.0,0.1123570396380311,0.0,0.13486920808843209,0.21029622620509467,0.08738357330808327,0.0,0.0,0.10255805987308135,0.0,0.0,0.0,0.0,0.07682967960133928,0.0,0.0,0.0,0.0,0.0,0.13702990397294396,0.0,0.06301879737989306,0.0,0.0721765083425242,0.0,0.0,0.0524026679893454,0.05244231062156459,0.0,0.0,0.0,0.0,0.06902350865546858,0.07367924746317057,0.0,0.05521573005890711,0.0,0.14730838027197596,0.0,0.12392035445068662,0.0,0.05068924417299651,0.058199232323264544,0.05216547988475382,0.0,0.0,0.0,0.07170515577070516,0.08306416544468677,0.0,0.0,0.10667464190784788,0.06941376737511573,0.0,0.0,0.0,0.057667209496128184,0.05771132590559196,0.0,0.0,0.0,0.0,0.08040491896983881,0.08082651328011753
chest,barbell,https://v2.exercisedb.io/image/fvkfftkciscd0h,1258,barbell wide reverse grip bench press,pectorals,"['triceps', 'shoulders']","['lie flat on a bench with your feet flat on the ground and your back pressed against the bench.', 'grasp the barbell with a wide reverse grip, slightly wider than shoulder-width apart.', 'lift the barbell off the rack and hold it directly above your chest with your arms fully extended.', 'lower the barbell slowly towards your chest, keeping your elbows tucked in and your wrists straight.', 'pause for a moment when the barbell touches your chest, then push it back up to the starting position.', 'repeat for the desired number of repetitions.']",push,"['shoulder', 'elbow', 'wrist', 'spine']",medium,unknown,3,medium,True,"barbell wide reverse grip bench press ['lie flat on a bench with your feet flat on the ground and your back pressed against the bench.', 'grasp the barbell with a wide reverse grip, slightly wider than shoulder-width apart.', 'lift the barbell off the rack and hold it directly above your chest with your arms fully extended.', 'lower the barbell slowly towards your chest, keeping your elbows tucked in and your wrists straight.', 'pause for a moment when the barbell touches your chest, then push it back up to the starting position.', 'repeat for the desired number of repetitions.']",0.07573169668239212,0.0,0.07652885846216895,0.0,0.0,0.0,0.6642993857221989,0.33293889241270025,0.0,0.0,0.0,0.0,0.0,0.282790295685194,0.0,0.0,0.0,0.0,0.04880604087076152,0.0496621543116187,0.0,0.0,0.0,0.0993414928558614,0.0,0.0,0.0,0.10918554157318168,0.0,0.0,0.062029101113185645,0.1157158125576719,0.0,0.20837021376938186,0.12368568961567707,0.0,0.0,0.1059188268452349,0.13564672539273376,0.12714101710309997,0.19824596341611211,0.08237637445908551,0.0,0.0,0.0,0.0,0.0,0.0,0.0872601922345598,0.07242723336682363,0.0,0.0,0.0,0.0,0.0,0.12917790214380692,0.12258878349216017,0.059407733678099636,0.0,0.0680406952163753,0.0,0.0,0.04939992309225167,0.04943729414716057,0.0,0.0,0.0,0.0,0.06506836674481523,0.06945732532007046,0.0,0.052051792839004525,0.06168713772381185,0.13886740762434752,0.0,0.11681954782670897,0.0,0.0477846808154791,0.05486433632314129,0.04917632619204035,0.0,0.0,0.0,0.06759635179474018,0.07830447460277973,0.0,0.0,0.10056203831477857,0.06543626310346187,0.0,0.0,0.0,0.054362799135202644,0.05440438761377134,0.07373355421183674,0.0,0.0,0.0,0.0757976066057621,0.07619504298263005
chest,assisted,https://v2.exercisedb.io/image/lvlhgnxn8lwpxo,1259,behind head chest stretch,pectorals,"['shoulders', 'triceps']","['stand tall with your feet shoulder-width apart.', 'interlace your fingers behind your head with your elbows pointing outwards.', 'slowly squeeze your shoulder blades together and push your chest forward.', 'hold the stretch for 15-30 seconds.', 'release the stretch and repeat as desired.']",push,"['shoulder', 'elbow']",medium,unknown,3,medium,True,"behind head chest stretch ['stand tall with your feet shoulder-width apart.', 'interlace your fingers behind your head with your elbows pointing outwards.', 'slowly squeeze your shoulder blades together and push your chest forward.', 'hold the stretch for 15-30 seconds.', 'release the stretch and repeat as desired.']",0.10998277093325926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27379165901899644,0.0,0.0,0.0,0.0,0.07087948439555153,0.0,0.0,0.0,0.0,0.14427053838177792,0.0,0.0,0.0,0.0,0.0,0.0,0.09008292059715128,0.0,0.13604581028177684,0.0,0.0,0.0,0.14803146740804748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3905590416323508,0.0,0.0,0.12672524391437703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16965337014744442,0.0,0.06939619517952338,0.07967775711588276,0.0,0.0,0.0,0.0,0.19633612875580664,0.11371913571941791,0.0,0.0,0.0,0.09503103523243561,0.0,0.12846396919001865,0.0,0.0,0.0,0.0,0.7270827076400866,0.0,0.0,0.11007848985046022,0.11065567425160906
chest,cable,https://v2.exercisedb.io/image/qzjbvpemmczo4z,1260,cable decline one arm press,pectorals,"['triceps', 'shoulders']","['adjust the cable machine to a decline position.', 'stand facing away from the machine and grab the handle with one hand.', 'position yourself with your back against the decline bench and your arm extended straight in front of you.', 'bend your elbow and lower the handle towards your chest while keeping your upper arm stationary.', 'pause for a moment at the bottom, then push the handle back up to the starting position.', 'repeat for the desired number of repetitions, then switch arms.']",push,"['elbow', 'spine']",medium,unknown,3,medium,True,"cable decline one arm press ['adjust the cable machine to a decline position.', 'stand facing away from the machine and grab the handle with one hand.', 'position yourself with your back against the decline bench and your arm extended straight in front of you.', 'bend your elbow and lower the handle towards your chest while keeping your upper arm stationary.', 'pause for a moment at the bottom, then push the handle back up to the starting position.', 'repeat for the desired number of repetitions, then switch arms.']",0.0,0.5335199319727926,0.10754812813365978,0.0,0.0,0.0,0.0,0.15596275436226698,0.16153285433264655,0.0,0.0,0.0,0.40722142890645613,0.13247101623475077,0.0,0.0,0.0,0.0,0.06858848338708816,0.06979160335887988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534414709878422,0.0,0.12358529377312086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14439588525282945,0.0,0.0,0.0,0.0,0.0,0.0,0.10178400058524618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08348733643924676,0.3385990360801862,0.09561947681542132,0.0,0.0,0.06942308255054881,0.06947560113089349,0.0,0.0,0.0,0.0,0.09144238114539126,0.09761030640535333,0.0,0.2194494860498922,0.08669064618804986,0.19515422088982784,0.0,0.16416975178577645,0.0,0.0671531377631832,0.07710237407717596,0.06910885562285847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12431169458650852,0.0,0.07639754995153081,0.07645599539435942,0.10361980951335911,0.0,0.18864051153548173,0.15064841985838048,0.0,0.0
chest,cable,https://v2.exercisedb.io/image/y4zf57gtkx-wdx,1261,cable decline press,pectorals,"['triceps', 'shoulders']","['adjust the cable machine to a decline position.', 'sit on the decline bench facing the cable machine.', 'grasp the handles with an overhand grip and position them at chest level.', 'keep your feet flat on the ground and your back firmly against the bench.', 'exhale and push the handles away from your body, extending your arms fully.', 'pause for a moment at the end of the movement, squeezing your chest muscles.', 'inhale and slowly return the handles back to the starting position.', 'repeat for the desired number of repetitions.']",push,['spine'],medium,unknown,3,medium,False,"cable decline press ['adjust the cable machine to a decline position.', 'sit on the decline bench facing the cable machine.', 'grasp the handles with an overhand grip and position them at chest level.', 'keep your feet flat on the ground and your back firmly against the bench.', 'exhale and push the handles away from your body, extending your arms fully.', 'pause for a moment at the end of the movement, squeezing your chest muscles.', 'inhale and slowly return the handles back to the starting position.', 'repeat for the desired number of repetitions.']",0.0,0.0,0.08375805268069526,0.0,0.0,0.0,0.0,0.2429263404727296,0.0,0.0,0.0,0.09395610001734495,0.4757136337974999,0.20633579680096512,0.0,0.0,0.0,0.0,0.05341643694332915,0.05435342197251804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489870431712234,0.09624773323384864,0.06788859553344408,0.12664674893832528,0.0,0.11402681088344684,0.13536948956058417,0.0,0.0,0.11592430433502628,0.0,0.1391512198455549,0.10848649895745029,0.09015794629942812,0.0,0.49188341682733244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636995770525252,0.07446806667293357,0.0,0.13476568269216072,0.05406641943873368,0.054107320699365184,0.13536948956058417,0.13536948956058417,0.0,0.0,0.07121496124698071,0.076018516806892,0.0,0.17090638333077318,0.06751432903897912,0.15198532785094981,0.0,0.12785474705390215,0.0,0.05229859550370292,0.0600470210112528,0.053821700762361445,0.13054425363062283,0.0,0.0,0.0,0.0,0.0,0.11861831428473647,0.0,0.07161761043328466,0.0,0.0,0.0,0.059498106797022644,0.059543623874486806,0.0,0.0,0.0,0.0,0.0,0.0
